platform,store_id,product_id,canonical_asin,attached_product_ids,product_name,product_url,review_id,review_type,author,title,content,rating,helpful_votes,verified,published_at,collected_at,variant,review_country,tags,size_verdict,theme_ids,ontology_version,analysis_version
amazon,,B0DRFBVJ2H,B0DRFBVJ2H,B0DRFBVJ2H,CLOSEMATE Womens Comfortable Seamless Bras No Underwire V Neck Buttery Soft Push Up Wireless Bralettes for Tshirt,https://www.amazon.com/dp/B0DK79CPXL,RD0Q91WE8W8J7,review,Cliente Amazon,Vestibilità piccola,Veste piccolo e al primo lavaggio si è rovinato,,,t,2025-04-16T00:00:00Z,2026-08-12T04:39:32Z,,Italy,,,,unsup_v1,v1
amazon,,B0D9YB29BY,B0D9YB29BY,B0D9YB29BY,"CLOSEMATE Mens Dress Crew Socks 6 Pairs | Soft breathable cotton stretch in classic solid colors for suits, office wear and leather shoes and thoughtful gifting",https://www.amazon.com/dp/B0D9W7MW95,RD17XZ980A85J,review,Oliver Kerling,Alles top,Passen uns sehen gut aus. Schnelle Lieferung,,,t,2025-01-28T00:00:00Z,2026-09-03T10:36:34Z,size=9-12; color=6pairs-black Assorted; number_of_items=6,Germany,,,,unsup_v1,v1
amazon,A3UITLIH0G45Q9,B0G2XX1W3Q,B0G2XX1W3Q,B0G2XX1W3Q,"CLOSEMATE 6 Pairs Athletic Ankle Socks for Women Soft Cotton Cushioned | Breathable non slip design with soft comfort for running, gym, sneakers & daily wear",https://www.amazon.com/dp/B0F6CPDJLT,RD21ZS5P87QDW,review,とらやとら,伸縮性があり生地もしっかりしている,伸縮性の高い生地が使われているので、履いた時にピッタリしてズレがありません。 底地にはタオル生地で踏ん張りや圧力に強いので穴が空き難い仕様なのも良いですね。 暑い時期に蒸れない様に甲の部分はメッシュ編みになっています。 スポーツ時だけでなく、仕事にも重宝します。,,,,2025-07-07T00:00:00Z,2026-09-02T11:49:56Z,size=8-11; color=6blackgrey,Japan,,,,unsup_v1,v1
amazon,,B0D3X849H9,B0D3X849H9,B0D3X849H9,"CLOSEMATE Mens Thermal Winter Crew Socks for Boots Thick Warm 5 Pairs | Soft cushioned boot socks with cozy comfort for hiking, work &outdoor",https://www.amazon.com/dp/B0CH9V5755,RD30XFOW7VLZH,review,Carson,Warmth,Socks weren’t as warm as described,3.00,,t,2024-12-03T00:00:00Z,2026-08-11T11:45:25Z,size=12-14; color=3black 1dark Grey 1light Grey,the United States,warmth,,0,unsup_v1,v1
amazon,,B08KT4XC6B,B08KT4XC6B,B08KT4XC6B,"CLOSEMATE Men's Athletic Crew Socks Cushioned Cotton 6 Pairs | Crew Socks with Breathable Moisture Wicking Comfort for Running, Hiking, Boots, Work & Daily Wear",https://www.amazon.com/dp/B08F3DPX69,RD44TQ1RI0HPC,review,Johndeamicis,Socks,They are good,4.00,,t,2025-10-21T00:00:00Z,2026-08-11T01:44:28Z,size=9-12; color=6white,the United States,,,,unsup_v1,v1
amazon,A3UITLIH0G45Q9,B08K8NJ9JK,B08K8NJ9JK,B08K8NJ9JK,CLOSEMATE Mens No Show Socks Thin Cotton Non Slip High Elasticity 6 Pairs,https://www.amazon.com/dp/B07VC34JNK,RD4NKM340HMOP,review,WESLEY,Ok socks,The socks are well made but are thinner material than others socks I've purchased. I work outdoors and like more thicker socks because of the wear factor. For women its the perfect sock. Overall a good sock at a good price.,4.00,,t,2024-06-15T00:00:00Z,2026-08-26T15:46:40Z,size=9-12; color=2black2white2grey,the United States,material; wear; thicker; price,,1;2;3;7,unsup_v1,v1
amazon,,B08KT4XC6B,B08KT4XC6B,B08KT4XC6B,"CLOSEMATE Men's Athletic Crew Socks Cushioned Cotton 6 Pairs | Crew Socks with Breathable Moisture Wicking Comfort for Running, Hiking, Boots, Work & Daily Wear",https://www.amazon.com/dp/B08F3DPX69,RD5CXV4P34WK7,review,Deep Bhatt,Nice Fitting,Quite excellent however much better can be done,,,t,2020-04-23T00:00:00Z,2026-08-11T01:44:28Z,size=6-9; color=6black,Canada,fitting,,1,unsup_v1,v1
amazon,A3UITLIH0G45Q9,B0D3X3Q27Z,B0D3X3Q27Z,B0D3X3Q27Z,"CLOSEMATE Mens Athletic Crew Socks Moisture Wicking Cushioned 6 Pairs | Breathable cotton socks with soft cushioning for running, hiking, boots & outdoor sports",https://www.amazon.com/dp/B0CJ2RJ5CC,RD6YODUXKB89S,review,evens walter,Agréable au pied,Chaussettes super pour la randonnée.,,,t,2025-07-23T00:00:00Z,2026-08-11T08:57:38Z,size=12-15; color=6 Black,Belgium,,,,unsup_v1,v1
amazon,,B0D5HHHSCW,B0D5HHHSCW,B0D5HHHSCW,"CLOSEMATE Bamboo Viscose Thin Ankle Socks for Men Women Non Slip 6 Pairs | Low Cut Fit, Lightweight & Breathable, Soft & Skin-Friendly for Casual, Work, Commuting",https://www.amazon.com/dp/B0DP24GKL5,RD7HGK1Q1VH6O,review,Gus Gutierrez,Good size,Good fit,5.00,,t,2026-04-30T00:00:00Z,2026-08-11T13:07:24Z,size=9-12; color=6plainwhite,the United States,fit; size,准确,2,unsup_v1,v1
amazon,A3UITLIH0G45Q9,B08K8BLQZJ,B08K8BLQZJ,B08K8BLQZJ,CLOSEMATE 7 Pairs Ankle Athletic Running Socks for Men Women - Comfortable Cotton Cushioned and Anti-Blister,https://www.amazon.com/dp/B081QD3SRJ,RD7QX4MGOL38P,review,Mrs. J. Kemp,Great if you live in a really cold climate,"I used these socks to wear with trainers, and purchased them as I liked the idea of being able to wick sweat away and have cool feet. On wearing them though I found them to be rather on the tight side and this made my feet hot and sweaty, which is exactly what I did not want. I gave up wearing them quite soon and reverted back to normal cotton socks which I found suited my feet far better. Just my experience of them....",,,t,2022-09-05T00:00:00Z,2026-08-11T01:59:28Z,size=9-12; color=7grey,the United Kingdom,tight; wear; cotton,,0;2,unsup_v1,v1
amazon,,B09D745517,B09D745517,B09D745517,"CLOSEMATE 5/10 Pairs Ankle Socks for Men Women Cotton Non Slip Low Cut | Low Cut socks with soft breathable comfort and stretch fit for sneakers,casual shoes,work & daily wear",https://www.amazon.com/dp/B08FX5L8QX,RD8JFUNLT4SHQ,review,jean jacques huot,livraison rapide,pour le prix difficile de faire mieux,,,t,2022-07-13T00:00:00Z,2026-08-11T09:00:52Z,size=Large; color=10black,Canada,,,,unsup_v1,v1
amazon,,B09D745517,B09D745517,B09D745517,"CLOSEMATE 5/10 Pairs Ankle Socks for Men Women Cotton Non Slip Low Cut | Low Cut socks with soft breathable comfort and stretch fit for sneakers,casual shoes,work & daily wear",https://www.amazon.com/dp/B08FX5L8QX,RD90MUSSE4SKU,review,Ryan,Already has a hole after wearing them once,Went on a walk with them right after washing and there was already a hole. Not recommended,,,t,2022-08-31T00:00:00Z,2026-08-11T09:00:52Z,size=Medium; color=10white,Canada,hole,,4,unsup_v1,v1
amazon,A3UITLIH0G45Q9,B0GGR52N97,B0GGR52N97,B0GGR52N97,"CLOSEMATE Men's No Show Socks Cotton Non Slip Heel Grip Low Cut 6 Pairs | Invisible design with mesh knit, seamless toe comfort for sneakers, casual shoes & daily wear",https://www.amazon.com/dp/B08DCY95YP,RD9LBNJ0H3N3P,review,JB,Perfect for sneakers,Just as described!,5.00,,t,2025-07-01T00:00:00Z,2026-08-11T03:09:02Z,size=9-12; color=6white,the United States,,,,unsup_v1,v1
amazon,,B0CZ6HHY2J,B0CZ6HHY2J,B0CZ6HHY2J,"CLOSEMATE Mens Ultra-Low No Show Socks 6 Pairs | Low-cut invisible socks with breathable mesh, soft stretch cotton, non-slip grips and a stay put fit for loafers",https://www.amazon.com/dp/B0GTPVHXM2,RD9ONHUGJKYKB,review,Andre,Good product,They fit great. Will be ordering more similar socks soon.,5.00,,t,2025-09-03T00:00:00Z,2026-09-03T11:03:53Z,size=9-12; color=2black2white2grey,the United States,,准确,0,unsup_v1,v1
amazon,A3UITLIH0G45Q9,B08K8BLQZJ,B08K8BLQZJ,B08K8BLQZJ,CLOSEMATE 7 Pairs Ankle Athletic Running Socks for Men Women - Comfortable Cotton Cushioned and Anti-Blister,https://www.amazon.com/dp/B081QD3SRJ,RDA0S4A1IMB6M,review,Riccardo,7 Paia Calzini Sportive,prodotto economico di discreta qualità,,,t,2024-12-16T00:00:00Z,2026-08-11T01:59:23Z,size=9-12; color=7white,Italy,,,,unsup_v1,v1
amazon,A3UITLIH0G45Q9,B0G2XX1W3Q,B0G2XX1W3Q,B0G2XX1W3Q,"CLOSEMATE 6 Pairs Athletic Ankle Socks for Women Soft Cotton Cushioned | Breathable non slip design with soft comfort for running, gym, sneakers & daily wear",https://www.amazon.com/dp/B0F6CPDJLT,RDBG9IN3M82MG,review,Amazon Customer,Super soft and breathable,"They are socks so not sure what you can really say about them lol. I work as a CNA and am on my feet running nonstop for several hours at a time. I'm quite impressed because they allowed my feet to breathe, were comfortable and when my shoe got wet from a shower, I didn't end up with stinky foot. They are really soft too! I think I found my new favorite socks.",5.00,,,2025-06-25T00:00:00Z,2026-09-02T11:49:56Z,size=8-11; color=6whitegrey,the United States,,,,unsup_v1,v1
amazon,A3UITLIH0G45Q9,B08K8BLQZJ,B08K8BLQZJ,B08K8BLQZJ,CLOSEMATE 7 Pairs Ankle Athletic Running Socks for Men Women - Comfortable Cotton Cushioned and Anti-Blister,https://www.amazon.com/dp/B081QD3SRJ,RDCU2PSRJ79RV,review,Allan Turner,Waste of money,Size chart said size 13-15 they must use another system as I could not even get the socks over my hand never mind my feet. Avoid as size is not representative of North American standards,,,t,2024-07-11T00:00:00Z,2026-08-11T01:59:34Z,size=12-15; color=7black,Canada,size,,0,unsup_v1,v1
amazon,A3UITLIH0G45Q9,B0CF53N193,B0CF53N193,B0CF53N193,"CLOSEMATE Mens Ankle Athletic Socks Cushioned Anti-Blister Low cut 6 pairs | Soft combed cotton socks, padded soles & arch support for running daily wear",https://www.amazon.com/dp/B09W34TYZ5,RDDI51094D2AF,review,Amazon Customer,Highly recommend,These socks are just perfect and very comfortable.,5.00,,t,2026-03-11T00:00:00Z,2026-08-11T23:35:35Z,size=9-12; color=6 White,the United States,comfortable,,0,unsup_v1,v1
amazon,,B0D3X849H9,B0D3X849H9,B0D3X849H9,"CLOSEMATE Mens Thermal Winter Crew Socks for Boots Thick Warm 5 Pairs | Soft cushioned boot socks with cozy comfort for hiking, work &outdoor",https://www.amazon.com/dp/B0CH9V5755,RDE2RERNRMMHO,review,Alex R. Lucas,Kinda Loving,These socks are soft and thick. They seem likely to hold up better than a less substantial sock.,5.00,,t,2026-01-29T00:00:00Z,2026-08-11T11:45:25Z,size=9-11; color=5 Black,the United States,soft,,2,unsup_v1,v1
amazon,,B0CBMKG56H,B0CBTY2V7Q,B0CBTY2V7Q;B0CBMKG56H;B0CBK4ST9H;B0CW2H6FQ4;B0CW2JD53Z;B0CBK59MP2,"CLOSEMATE 6 Pairs Mens Athletic Ankle Socks Cushioned Running Quarter Socks | Cotton socks with breathable mesh, terry cushion & secure fit for sports, sneakers& daily wear",https://www.amazon.com/dp/B0CBMKG56H,RDEDCKWNKFUM5,review,Douglas Wood,These run small,"I have a US size 12 foot and I purchased the socks sized 12-15 - they just fit my feet. Tight. They are comfortable and well-made, and are very comfortable. I will buy them again.",5.00,,t,2026-07-13T00:00:00Z,2026-08-20T02:30:32Z,size=12-15; color=6black,the United States,tight; fit; size; small; run; feet; foot,偏小,1;2;3,unsup_v1,v1
amazon,A3UITLIH0G45Q9,B0CF53N193,B0CF53N193,B0CF53N193,"CLOSEMATE Mens Ankle Athletic Socks Cushioned Anti-Blister Low cut 6 pairs | Soft combed cotton socks, padded soles & arch support for running daily wear",https://www.amazon.com/dp/B09W34TYZ5,RDHVRM0GWA3UP,review,Manuel,Demasiado gruesos,Son de buen material pero demasiados gruesos,,,t,2025-08-31T00:00:00Z,2026-08-11T23:35:35Z,size=9-12; color=6 Black,Spain,,,,unsup_v1,v1
amazon,,B09D745517,B09D745517,B09D745517,"CLOSEMATE 5/10 Pairs Ankle Socks for Men Women Cotton Non Slip Low Cut | Low Cut socks with soft breathable comfort and stretch fit for sneakers,casual shoes,work & daily wear",https://www.amazon.com/dp/B08FX5L8QX,RDISIAF3RT1LG,review,BB,Hole In The Bottom After Wearing Once,Don’t need to say anymore. Wore them once and got a hole in the bottom. Very poor quality.,,,t,2022-06-14T00:00:00Z,2026-08-11T09:00:52Z,,the United Kingdom,quality; poor quality; hole,,2;4,unsup_v1,v1
amazon,,B0D3X849H9,B0D3X849H9,B0D3X849H9,"CLOSEMATE Mens Thermal Winter Crew Socks for Boots Thick Warm 5 Pairs | Soft cushioned boot socks with cozy comfort for hiking, work &outdoor",https://www.amazon.com/dp/B0CH9V5755,RDJXK3RZHKNS6,review,Matt G.,Didn't work for me.,"These socks fit nice, feel good and are nice socks, but for me, they are no warmer than a thin pair of Hanes.",3.00,1,t,2025-01-11T00:00:00Z,2026-08-11T11:45:25Z,size=12-14; color=5 Black,the United States,fit,,2,unsup_v1,v1
amazon,A3UITLIH0G45Q9,B08K8BLQZJ,B08K8BLQZJ,B08K8BLQZJ,CLOSEMATE 7 Pairs Ankle Athletic Running Socks for Men Women - Comfortable Cotton Cushioned and Anti-Blister,https://www.amazon.com/dp/B081QD3SRJ,RDK8CZ6RFBW8U,review,Daniel,Great socks,"Fit good, comfortable and look well made.",5.00,,t,2026-03-30T00:00:00Z,2026-08-11T01:59:11Z,size=9-12; color=7white,the United States,comfortable; fit,,1,unsup_v1,v1
amazon,A3UITLIH0G45Q9,B08K8NJ9JK,B08K8NJ9JK,B08K8NJ9JK,CLOSEMATE Mens No Show Socks Thin Cotton Non Slip High Elasticity 6 Pairs,https://www.amazon.com/dp/B07VC34JNK,RDK9G0BFFWWY0,review,GPH Atlanta,Good value that works,"Socks were as advertised. Once you realize the plastic on the heal goes on the outside, the socks stay up for the duration of the wear. Fit is as expected, not too big nor too tight. Soft, seemingly quality made. I will order more.",5.00,2,t,2026-06-14T00:00:00Z,2026-08-26T15:46:40Z,size=12-15; color=6white,the United States,quality; soft; wear; tight; fit; advertised,偏小,0;1;2;3;7,unsup_v1,v1
amazon,A3UITLIH0G45Q9,B0CF53N193,B0CF53N193,B0CF53N193,"CLOSEMATE Mens Ankle Athletic Socks Cushioned Anti-Blister Low cut 6 pairs | Soft combed cotton socks, padded soles & arch support for running daily wear",https://www.amazon.com/dp/B09W34TYZ5,RDLGYNM5CMKGI,review,iamkeiko,Durability over time. Have them from 2 years ago!,"Love these socks. Had to buy another set because I left the majority of my socks on the U.S. West Coast for easier travel back and forth. Thought I would be okay without them, but cannot stand not having them here in Central U.S.. they have maintained the cushion and the stretchability. I have put these almost regularly in the dryer even though the label say hang dry. 2 years they have held up. I where them all the time. A lot without shoes. And they still hold up. See my video. Breathable, excellent arch support still, and still cushioned. Love love love these socks!",5.00,,t,2025-10-25T00:00:00Z,2026-08-11T23:35:35Z,size=6-9; color=6 White,the United States,,偏小,,unsup_v1,v1
amazon,,B0CZ6HHY2J,B0CZ6HHY2J,B0CZ6HHY2J,"CLOSEMATE Mens Ultra-Low No Show Socks 6 Pairs | Low-cut invisible socks with breathable mesh, soft stretch cotton, non-slip grips and a stay put fit for loafers",https://www.amazon.com/dp/B0GTPVHXM2,RDLHJQJACQPZP,review,Anna Rita Tollon,"Prodotto non conforme alla descrizione, imballaggio inaccettabile","La misura 43/46 è piccola infatti sulla confezione c’è scritto L. Ho ricevuto il prodotto con l’etichetta attaccata al sacchetto. Non è arrivato imballato, praticamente il sacchetto poteva venire aperto da chiunque. Ho fatto il reso perché una cosa del genere è inaccettabile.",,,t,2026-05-30T00:00:00Z,2026-09-03T11:03:53Z,size=9-12; color=2black2red2blue,Italy,,,,unsup_v1,v1
amazon,,B0D5HHHSCW,B0D5HHHSCW,B0D5HHHSCW,"CLOSEMATE Bamboo Viscose Thin Ankle Socks for Men Women Non Slip 6 Pairs | Low Cut Fit, Lightweight & Breathable, Soft & Skin-Friendly for Casual, Work, Commuting",https://www.amazon.com/dp/B0DP24GKL5,RDM878EGS3SUJ,review,Lesliemrkwcz,Soft and durable,"Soft, durable, and dont slide down, good socks",5.00,,t,2025-08-22T00:00:00Z,2026-08-11T13:07:24Z,size=9-12; color=6plainwhite,the United States,,,,unsup_v1,v1
amazon,,B08KT4XC6B,B08KT4XC6B,B08KT4XC6B,"CLOSEMATE Men's Athletic Crew Socks Cushioned Cotton 6 Pairs | Crew Socks with Breathable Moisture Wicking Comfort for Running, Hiking, Boots, Work & Daily Wear",https://www.amazon.com/dp/B08F3DPX69,RDMEHUOP0DMNS,review,Dianne McKeel,Incorrect description,These socks were described as size 13-15. My husband wears size 13 and he could barely get his toes in. So disappointing and a big waste of money,,,t,2024-04-19T00:00:00Z,2026-08-11T01:44:28Z,size=12-15; color=6white,Canada,,,,unsup_v1,v1
amazon,A3UITLIH0G45Q9,B0D3X3Q27Z,B0D3X3Q27Z,B0D3X3Q27Z,"CLOSEMATE Mens Athletic Crew Socks Moisture Wicking Cushioned 6 Pairs | Breathable cotton socks with soft cushioning for running, hiking, boots & outdoor sports",https://www.amazon.com/dp/B0CJ2RJ5CC,RDPETXCXS88J2,review,willie fan,tight socks,"These socks run small in size. They do not seem to have 4 way stretch like most socks. They stretch in length but are tight in width, even on a slim foot and leg. They claim to be 85% cotton but feel more like polyester. The extra reinforcement does give them some cushion on the sole of the foot.",,,,2023-11-27T00:00:00Z,2026-08-11T01:44:34Z,size=6-9; color=6 Black,Canada,tight; size,偏小,1,unsup_v1,v1
amazon,A3UITLIH0G45Q9,B0GGR52N97,B0GGR52N97,B0GGR52N97,"CLOSEMATE Men's No Show Socks Cotton Non Slip Heel Grip Low Cut 6 Pairs | Invisible design with mesh knit, seamless toe comfort for sneakers, casual shoes & daily wear",https://www.amazon.com/dp/B08DCY95YP,RDQB8AT0TLJJO,review,Poshmark @416Barb,Barely Fits Size 12 1/2 W Feet,"Boyfriend’s response: I gave them to my girlfriend who wears a size 8 women’s (size 6 men) . That should tell you everything you need to know about the fit. UPDATE: The company read my review and offered a refund which was very generous of them, thank you.",,,t,2023-07-22T00:00:00Z,2026-08-11T03:09:13Z,size=9-12; color=6black,Canada,fit,,2,unsup_v1,v1
amazon,,B0H2DKHXHW,B0H2DKHXHW,B0H2DKHXHW,"CLOSEMATE Mens Running Socks Cushioned Ankle Socks Low Cut Athletic 6 Pairs | Running socks with terry cushioning, breathable, arch support & heel tab for golf,gym & daily wear",https://www.amazon.com/dp/B0GGGYD4BS,RDQG9TW49A3D5,review,Katia,Expensive but…,"I really like these socks! They are EXTREMELY comfortable and wear well with sneakers or boots. The material is thick but not too thick that it makes wearing your shoes uncomfortable. I kind of feel like it really cushions your feet well! My feet sweat from time to time (especially when wearing fur lined boots) and I notice no moisture/sweat when wearing these socks! I like that they’re low cut so I can wear these with my sneakers during the summer while still providing my feet with comfort. The sizing of the socks are accurate and I like the mix of black and white included in the set. I can see the appeal of these socks for athletic wear as well as every day wear - they are truly comfortable and will last for some time with proper care. While on the more expensive side, I would recommend these socks to anyone that spends a lot of time on their feet - whether it’s for work or play - you won’t regret it!",4.00,,,2026-03-07T00:00:00Z,2026-08-11T11:45:19Z,size=7-9.5; color=4white2black; number_of_items=6,the United States,feet,,0,unsup_v1,v1
amazon,,B0DRFBVJ2H,B0DRFBVJ2H,B0DRFBVJ2H,CLOSEMATE Womens Comfortable Seamless Bras No Underwire V Neck Buttery Soft Push Up Wireless Bralettes for Tshirt,https://www.amazon.com/dp/B0DK79CPXL,RDRO4I1RUYDRI,review,Carmen,No,La copa es cómoda pero las ballenas laterales molestan,,,t,2025-04-21T00:00:00Z,2026-08-12T04:39:32Z,,Spain,,,,unsup_v1,v1
amazon,,B0D5HHHSCW,B0D5HHHSCW,B0D5HHHSCW,"CLOSEMATE Bamboo Viscose Thin Ankle Socks for Men Women Non Slip 6 Pairs | Low Cut Fit, Lightweight & Breathable, Soft & Skin-Friendly for Casual, Work, Commuting",https://www.amazon.com/dp/B0DP24GKL5,RDS0QFLAWTMIS,review,Perfect for travel,Very please with the quality of socks,"Perfect, exactly what I ordered!",5.00,,t,2025-05-25T00:00:00Z,2026-08-11T13:07:24Z,size=9-12; color=6plainwhite,the United States,quality,,1,unsup_v1,v1
amazon,,B0CZ6HHY2J,B0CZ6HHY2J,B0CZ6HHY2J,"CLOSEMATE Mens Ultra-Low No Show Socks 6 Pairs | Low-cut invisible socks with breathable mesh, soft stretch cotton, non-slip grips and a stay put fit for loafers",https://www.amazon.com/dp/B0GTPVHXM2,RDSQ42KT5W41A,review,Amazon Customer,Nice,.,5.00,,t,2026-03-09T00:00:00Z,2026-09-03T11:03:53Z,size=9-12; color=6white,the United States,,,,unsup_v1,v1
amazon,,B0DRFBVJ2H,B0DRFBVJ2H,B0DRFBVJ2H,CLOSEMATE Womens Comfortable Seamless Bras No Underwire V Neck Buttery Soft Push Up Wireless Bralettes for Tshirt,https://www.amazon.com/dp/B0DK79CPXL,RDT1AIADY6D7Q,review,Skipper,"Era perfetto, ma purtroppo è durata poco","Ho perso parecchio peso e ho un seno rilassato così come una pelle non esattamente tonica, te lo anticipo. Purtroppo è cambiato nel tempo, e con tempo intendo mezza giornata. Ora ti racconto: Questo reggiseno, che tra l'altro ha un bellissimo packaging, mi stava perfettamente. Non ha ferretto ed è comodo, rimane aderente senza costringere troppo, la fascia con i gancetti è larga per cui non sega sotto le ascelle se si sceglie la misura giusta. L'effetto era molto bello, quasi di lifting, la misura altrettanto perfetta. Purtroppo, però, le cose sono cambiate in fretta, non hai idea di quanto mi dispiaccia, perché non trovo mai reggiseni così belli. Dopo mezza giornata di utilizzo, notavo che diventava sempre più comodo e questo sembrava un punto a favore. Dopo un po', dopo essermi piegata in avanti per fare qualcosa, ho notato che il reggiseno non reggeva più tanto, e quello che doveva contenere scappava via.. Dopo il lavaggio torna quasi come prima, ma mai del tutto. Ormai lo uso da qualche settimana e ho notato che si è un po' allargato di suo e che quando lo metto non è più come all'inizio, sotto il seno la banda si è allargata e non sostiene molto. Insomma, inizialmente era stupendo e mi piaceva da morire, ho sentito di aver finalmente trovato un reggiseno resistente, ma mi sono dovuta ricredere poco dopo. Ti racconto i dettagli per dirti che il materiale del reggiseno non sembra essere dei migliori, ma che se hai un seno morbido e rilassato, potresti sperimentare quel problema che ti dicevo, quindi fai le tue valutazioni. Che peccato, ci speravo davvero. Il reggiseno è bellissimo! Il costo è di 29,99€, speravo che fosse più resistente e di qualità.",,,,2025-01-12T00:00:00Z,2026-08-12T04:39:32Z,,Italy,,,,unsup_v1,v1
amazon,,B08KT4XC6B,B08KT4XC6B,B08KT4XC6B,"CLOSEMATE Men's Athletic Crew Socks Cushioned Cotton 6 Pairs | Crew Socks with Breathable Moisture Wicking Comfort for Running, Hiking, Boots, Work & Daily Wear",https://www.amazon.com/dp/B08F3DPX69,RDTM9P0YM47KB,review,Donald Mattson,Good stuff,Comfortable,5.00,,t,2025-11-21T00:00:00Z,2026-08-11T01:44:28Z,size=9-12; color=6white,the United States,comfortable,,0,unsup_v1,v1
amazon,,B08KT4XC6B,B08KT4XC6B,B08KT4XC6B,"CLOSEMATE Men's Athletic Crew Socks Cushioned Cotton 6 Pairs | Crew Socks with Breathable Moisture Wicking Comfort for Running, Hiking, Boots, Work & Daily Wear",https://www.amazon.com/dp/B08F3DPX69,RDTQY4M63T8Z1,review,William Thompson,Quality,Always the best,5.00,,t,2025-11-27T00:00:00Z,2026-08-11T01:44:28Z,size=9-12; color=6white,the United States,,,,unsup_v1,v1
amazon,,B09D745517,B09D745517,B09D745517,"CLOSEMATE 5/10 Pairs Ankle Socks for Men Women Cotton Non Slip Low Cut | Low Cut socks with soft breathable comfort and stretch fit for sneakers,casual shoes,work & daily wear",https://www.amazon.com/dp/B08FX5L8QX,RDUPY7JCW2CP1,review,Alessandro Toso,fanno troppo caldo e sono troppo pesanti,"non mi è piaciuto per quanto suddetto, avrei gradito che fossero sottili e che aderissero al piede: negativi",,,t,2021-12-15T00:00:00Z,2026-08-11T09:00:52Z,size=Medium; color=5black5white,Italy,,,,unsup_v1,v1
amazon,,B0DRFBVJ2H,B0DRFBVJ2H,B0DRFBVJ2H,CLOSEMATE Womens Comfortable Seamless Bras No Underwire V Neck Buttery Soft Push Up Wireless Bralettes for Tshirt,https://www.amazon.com/dp/B0DK79CPXL,RDUUK8RG6DZVL,review,J.B.,Pretty and Comfortable,"The Closemate bra is pretty, comfortable, and flattering. Since it doesn't have an underwire, it is seamless underneath tops and dresses. The sizing did feel like a guessing game that I happened to get right; it would be great to have more fact-based information to guide the size selection process. Overall, it is a beautiful, lightweight bra that looks and feels good.",5.00,,,2025-01-06T00:00:00Z,2026-08-12T04:39:32Z,,the United States,comfortable; size,,0;2,unsup_v1,v1
amazon,,B0DRFBVJ2H,B0DRFBVJ2H,B0DRFBVJ2H,CLOSEMATE Womens Comfortable Seamless Bras No Underwire V Neck Buttery Soft Push Up Wireless Bralettes for Tshirt,https://www.amazon.com/dp/B0DK79CPXL,RDWELLP9GVSAU,review,Irina,Ya he comprado 3,Muy cómodo y una acierto de talla con las medidas,,,t,2026-01-29T00:00:00Z,2026-08-12T04:39:32Z,size=Medium; color=Black,Spain,cómodo; talla,,0;3,unsup_v1,v1
amazon,,B0D9YB29BY,B0D9YB29BY,B0D9YB29BY,"CLOSEMATE Mens Dress Crew Socks 6 Pairs | Soft breathable cotton stretch in classic solid colors for suits, office wear and leather shoes and thoughtful gifting",https://www.amazon.com/dp/B0D9W7MW95,RDXNT3DB84ORC,review,alessandro,calze non conformi,calze corte che non stanno su. pessime,,,t,2025-04-01T00:00:00Z,2026-09-03T10:36:34Z,size=9-12; color=6black; number_of_items=6,Italy,,,,unsup_v1,v1
amazon,,B0D9XYQJKV,B0D9XYQJKV,B0D9XYQJKV,CLOSEMATE Mens Soccer Grip Socks Anti Slip Silicone Pads Cushioned Breathable for Football Training 3 Pairs,https://www.amazon.com/dp/B0D9XFSX5Z,RDY203KW21RJ8,review,Silvia R.,Wow,Mio figlio contentissimo,,,t,2025-11-11T00:00:00Z,2026-08-12T04:39:24Z,,Italy,,,,unsup_v1,v1
amazon,,B0GHX72RR4,B0GHX72RR4,B0GHX72RR4,"CLOSEMATE Mens Athletic Ankle Socks | Cushioned Breathable Socks with Arch Support,Low Cut Tab for Sneakers,Running,Gym Training,Walking and Casual Shoes",https://www.amazon.com/dp/B0GHXBJMMX,RDZ92SMWSIV0N,review,Helena,Calcetines de calidad pero algo gruesos y tallan grandes,Son muy buenos estos calcetines pero para verano resultan demasiado gruesos e incluso tallan un poco grandes. Ca,,,t,2026-06-29T00:00:00Z,2026-08-31T20:17:10Z,size=9.5-12; color=6white; number_of_items=6,Spain,,,,unsup_v1,v1
amazon,A3UITLIH0G45Q9,B0GS197WRP,B0GS197WRP,B0GS197WRP,"CLOSEMATE Mens No Show Ankle Socks 6/8 Pairs | Cotton low cut socks with silicone heel grips, non slip comfort and breathable fit for sneakers, casual shoes & daily wear",https://www.amazon.com/dp/B08FYBX8FC,RDZO4JRTF1OUD,review,Guylaine,Très Confo,Super merci,,,t,2026-02-24T00:00:00Z,2026-09-02T11:52:57Z,size=6-9; color=2green2purple2blue2lightgrey; number_of_items=8,Canada,,,,unsup_v1,v1
